,power_base,power_down,power_up,time_base,time_down,time_up
164,-7.398735403322737e-08,-7.398735403322737e-08,-7.398735403322737e-08,7172380.8,7172380.8,7172380.8
165,-7.398195295045075e-08,-7.398195295045075e-08,-7.398195295045075e-08,7172388.0,7172388.0,7172388.0
166,-7.397654327159076e-08,-7.397654327159076e-08,-7.397654327159076e-08,7172395.2,7172395.2,7172395.2
167,-7.3971124917428e-08,-7.3971124917428e-08,-7.3971124917428e-08,7172402.4,7172402.4,7172402.4
168,-7.39656980012771e-08,-7.39656980012771e-08,-7.39656980012771e-08,7172409.600000001,7172409.600000001,7172409.600000001
169,-7.396026370199781e-08,-7.396026370199781e-08,-7.396026370199781e-08,7172416.8,7172416.8,7172416.8
170,-7.395482090624813e-08,-7.395482090624813e-08,-7.395482090624813e-08,7172424.0,7172424.0,7172424.0
171,-7.394937006343167e-08,-7.394937006343167e-08,-7.394937006343167e-08,7172431.2,7172431.2,7172431.2
172,-7.39439113726755e-08,-7.39439113726755e-08,-7.39439113726755e-08,7172438.4,7172438.4,7172438.4
173,-7.393844502893513e-08,-7.393844502893513e-08,-7.393844502893513e-08,7172445.600000001,7172445.600000001,7172445.600000001
174,-7.393297123622517e-08,-7.393297123622517e-08,-7.393297123622517e-08,7172452.8,7172452.8,7172452.8
175,-7.392748978317593e-08,-7.392748978317593e-08,-7.392748978317593e-08,7172460.0,7172460.0,7172460.0
176,-7.39220006673589e-08,-7.39220006673589e-08,-7.39220006673589e-08,7172467.2,7172467.2,7172467.2
177,-7.391650471947803e-08,-7.391650471947803e-08,-7.391650471947803e-08,7172474.4,7172474.4,7172474.4
178,-7.39110018139909e-08,-7.39110018139909e-08,-7.39110018139909e-08,7172481.600000001,7172481.600000001,7172481.600000001
179,-7.390549173785692e-08,-7.390549173785692e-08,-7.390549173785692e-08,7172488.8,7172488.8,7172488.8
180,-7.389997450676212e-08,-7.389997450676212e-08,-7.389997450676212e-08,7172496.0,7172496.0,7172496.0
181,-7.38944512616658e-08,-7.38944512616658e-08,-7.38944512616658e-08,7172503.2,7172503.2,7172503.2
182,-7.388892133786744e-08,-7.388892133786744e-08,-7.388892133786744e-08,7172510.4,7172510.4,7172510.4
183,-7.388338474026747e-08,-7.388338474026747e-08,-7.388338474026747e-08,7172517.600000001,7172517.600000001,7172517.600000001
184,-7.387784126078143e-08,-7.387784126078143e-08,-7.387784126078143e-08,7172524.8,7172524.8,7172524.8
185,-7.387229253214678e-08,-7.387229253214678e-08,-7.387229253214678e-08,7172532.0,7172532.0,7172532.0
186,-7.386673772130383e-08,-7.386673772130383e-08,-7.386673772130383e-08,7172539.2,7172539.2,7172539.2
187,-7.386117693543336e-08,-7.386117693543336e-08,-7.386117693543336e-08,7172546.4,7172546.4,7172546.4
188,-7.385561035846078e-08,-7.385561035846078e-08,-7.385561035846078e-08,7172553.600000001,7172553.600000001,7172553.600000001
189,-7.385003817016259e-08,-7.385003817016259e-08,-7.385003817016259e-08,7172560.8,7172560.8,7172560.8
190,-7.384446051067598e-08,-7.384446051067598e-08,-7.384446051067598e-08,7172568.0,7172568.0,7172568.0
191,-7.383887775284559e-08,-7.383887775284559e-08,-7.383887775284559e-08,7172575.2,7172575.2,7172575.2
192,-7.38332895787279e-08,-7.38332895787279e-08,-7.38332895787279e-08,7172582.4,7172582.4,7172582.4
193,-7.382769599143729e-08,-7.382769599143729e-08,-7.382769599143729e-08,7172589.600000001,7172589.600000001,7172589.600000001
194,-7.38220972226638e-08,-7.38220972226638e-08,-7.38220972226638e-08,7172596.8,7172596.8,7172596.8
195,-7.38164943110596e-08,-7.38164943110596e-08,-7.38164943110596e-08,7172604.0,7172604.0,7172604.0
196,-7.381088652854082e-08,-7.381088652854082e-08,-7.381088652854082e-08,7172611.2,7172611.2,7172611.2
197,-7.380527387403661e-08,-7.380527387403661e-08,-7.380527387403661e-08,7172618.4,7172618.4,7172618.4
198,-7.379965639598016e-08,-7.379965639598016e-08,-7.379965639598016e-08,7172625.600000001,7172625.600000001,7172625.600000001
199,-7.379403542405756e-08,-7.379403542405756e-08,-7.379403542405756e-08,7172632.8,7172632.8,7172632.8
200,-7.378841012710156e-08,-7.378841012710156e-08,-7.378841012710156e-08,7172640.0,7172640.0,7172640.0
201,-7.378277942410902e-08,-7.378277942410902e-08,-7.378277942410902e-08,7172647.2,7172647.2,7172647.2
202,-7.377714635228459e-08,-7.377714635228459e-08,-7.377714635228459e-08,7172654.4,7172654.4,7172654.4
203,-7.377150911034899e-08,-7.377150911034899e-08,-7.377150911034899e-08,7172661.600000001,7172661.600000001,7172661.600000001
204,-7.376586818300112e-08,-7.376586818300112e-08,-7.376586818300112e-08,7172668.8,7172668.8,7172668.8
205,-7.376022369606318e-08,-7.376022369606318e-08,-7.376022369606318e-08,7172676.0,7172676.0,7172676.0
206,-7.37545758314249e-08,-7.37545758314249e-08,-7.37545758314249e-08,7172683.2,7172683.2,7172683.2
207,-7.374892462908818e-08,-7.374892462908818e-08,-7.374892462908818e-08,7172690.4,7172690.4,7172690.4
208,-7.374327072368587e-08,-7.374327072368587e-08,-7.374327072368587e-08,7172697.600000001,7172697.600000001,7172697.600000001
209,-7.373761264757441e-08,-7.373761264757441e-08,-7.373761264757441e-08,7172704.8,7172704.8,7172704.8
210,-7.373195227409752e-08,-7.373195227409752e-08,-7.373195227409752e-08,7172712.0,7172712.0,7172712.0
211,-7.372628955159325e-08,-7.372628955159325e-08,-7.372628955159325e-08,7172719.2,7172719.2,7172719.2
212,-7.372062397157058e-08,-7.372062397157058e-08,-7.372062397157058e-08,7172726.4,7172726.4,7172726.4
213,-7.371495584442237e-08,-7.371495584442237e-08,-7.371495584442237e-08,7172733.600000001,7172733.600000001,7172733.600000001
214,-7.370928544999527e-08,-7.370928544999527e-08,-7.370928544999527e-08,7172740.8,7172740.8,7172740.8
